dataset_index,source_file,source_basename,source_parent,form_type,matched_intermediate,batch_index,record_id,review_required,num_rows,output_form_type
413,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 16\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 16,constituency,True,413,file_00413,True,5,constituency
414,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 16\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 16,party_list,True,414,file_00414,True,10,party_list
415,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 17\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 17,constituency,True,415,file_00415,True,4,constituency
416,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 17\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 17,party_list,True,416,file_00416,True,10,party_list
417,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 18\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 18,constituency,True,417,file_00417,True,5,constituency
418,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 18\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 18,party_list,True,418,file_00418,True,10,party_list
419,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 19\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 19,constituency,True,419,file_00419,True,4,constituency
420,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 19\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 19,party_list,True,420,file_00420,True,9,party_list
421,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 2\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 2,constituency,True,421,file_00421,True,5,constituency
422,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 2\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 2,party_list,True,422,file_00422,True,11,party_list
423,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 20\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 20,constituency,True,423,file_00423,True,5,constituency
424,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 20\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 20,party_list,True,424,file_00424,True,10,party_list
425,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 21\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 21,constituency,True,425,file_00425,True,5,constituency
426,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 21\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 21,party_list,True,426,file_00426,True,10,party_list
427,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 22\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 22,constituency,True,427,file_00427,True,3,constituency
428,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 22\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 22,party_list,True,428,file_00428,True,10,party_list
429,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 23\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 23,constituency,True,429,file_00429,True,5,constituency
430,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 23\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 23,party_list,True,430,file_00430,True,10,party_list
431,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 24\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 24,constituency,True,431,file_00431,True,6,constituency
432,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 24\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 24,party_list,True,432,file_00432,True,11,party_list
433,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 25\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 25,constituency,True,433,file_00433,True,6,constituency
434,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 25\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 25,party_list,True,434,file_00434,True,11,party_list
435,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 3\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 3,constituency,True,435,file_00435,True,6,constituency
436,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 3\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 3,party_list,True,436,file_00436,True,10,party_list
437,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 4\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 4,constituency,True,437,file_00437,True,5,constituency
438,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 4\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 4,party_list,True,438,file_00438,True,10,party_list
439,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 5\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 5,constituency,True,439,file_00439,True,4,constituency
440,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 5\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 5,party_list,True,440,file_00440,True,10,party_list
441,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 6\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 6,constituency,True,441,file_00441,True,5,constituency
442,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 6\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 6,party_list,True,442,file_00442,True,10,party_list
443,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 7\สส 5_18.pdf,สส 5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 7,constituency,True,443,file_00443,True,6,constituency
444,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 7\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 7,party_list,True,444,file_00444,True,10,party_list
445,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 8\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 8,constituency,True,445,file_00445,True,5,constituency
446,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 8\สส.5_18บช.pdf,สส.5_18บช.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 8,party_list,True,446,file_00446,True,8,party_list
447,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 9\สส.5_18.pdf,สส.5_18.pdf,election_data\อำเภอน้ำยืน\ตำบลโดมประดิษฐ์\หน่วยที่ 9,constituency,True,447,file_00447,True,4,constituency
